cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,208,4096,3072,ck,17,0,11.9045,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,439.71,1253.8,0.0
256,224,4096,3072,ck,17,0,11.8573,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,475.42,1273.99,0.0
256,240,4096,3072,ck,17,0,11.8667,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,508.97,1288.17,0.0
256,256,4096,3072,ck,17,0,11.6088,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,554.96,1332.31,0.0
256,288,4096,3072,ck,10,0,15.8248,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,458.0,1000.14,0.018
256,320,4096,3072,ck,12,0,15.7249,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,512.12,1029.41,0.0
256,352,4096,3072,ck,12,0,16.4664,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,537.97,1004.95,0.0
256,384,4096,3072,ck,11,0,15.604,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,619.31,1083.59,0.0
256,416,4096,3072,ck,11,0,17.0516,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,613.96,1012.73,0.0
256,448,4096,3072,ck,17,0,16.6974,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,675.21,1055.8,0.0
256,480,4096,3072,ck,17,0,17.9281,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,673.78,1003.43,0.0
256,512,4096,3072,ck,17,0,17.291,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,745.18,1061.25,0.0
256,544,4096,3072,ck,14,0,21.1567,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,647.09,884.38,0.0
256,576,4096,3072,ck,14,0,20.57,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,704.69,927.13,0.0
256,608,4096,3072,ck,11,0,22.0168,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,694.96,882.57,0.0
256,640,4096,3072,ck,15,0,21.9972,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,732.19,899.75,0.0114
256,672,4096,3072,ck,14,0,22.57,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,749.29,892.88,0.0
256,704,4096,3072,ck,14,0,22.373,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,791.88,916.85,0.0001
256,736,4096,3072,ck,14,0,22.7021,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,815.87,919.44,0.0001
256,768,4096,3072,ck,14,0,21.4006,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,903.12,992.2,0.0001
256,800,4096,3072,ck,14,0,23.4331,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,859.15,921.52,0.0001
256,832,4096,3072,ck,14,0,23.3145,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,898.07,941.67,0.0001
256,864,4096,3072,ck,14,0,24.3196,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,894.06,917.57,0.0001
256,896,4096,3072,ck,14,0,23.6425,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,953.73,959.1,0.0001
256,928,4096,3072,ck,14,0,24.743,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,943.86,931.01,0.0001
256,960,4096,3072,ck,14,0,24.0362,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1005.12,973.38,0.0001
256,992,4096,3072,ck,14,0,25.488,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,979.46,932.08,0.0001
256,1024,4096,3072,ck,13,0,25.208,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1022.29,956.73,0.0
256,1088,4096,3072,ck,14,0,30.9108,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,885.79,803.54,0.0002
256,1152,4096,3072,ck,14,0,30.3988,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,953.69,840.79,0.0002
256,1216,4096,3072,ck,14,0,31.5244,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,970.73,833.64,0.0002
256,1280,4096,3072,ck,14,0,31.6536,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1017.65,853.01,0.0002
256,1344,4096,3072,ck,14,0,32.1892,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1050.75,861.21,0.0002
256,1408,4096,3072,ck,14,0,31.9836,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1107.86,889.29,0.0002
256,1472,4096,3072,ck,13,0,32.9633,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1123.8,884.73,0.0
256,1536,4096,3072,ck,13,0,33.6192,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1149.78,888.91,0.0
256,1600,4096,3072,ck,13,0,33.902,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1187.7,902.76,0.0
256,1664,4096,3072,ck,13,0,34.2564,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1222.43,914.46,0.0
256,1728,4096,3072,ck,13,0,35.1168,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1238.34,912.59,0.0
256,1792,4096,3072,ck,13,0,35.6792,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1263.96,918.41,0.0
256,1856,4096,3072,ck,13,0,36.6115,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1275.77,914.71,0.0
256,1920,4096,3072,ck,13,0,36.8344,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1311.77,928.75,0.0
256,1984,4096,3072,ck,13,0,39.3613,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1268.48,887.44,0.0
256,2048,4096,3072,ck,13,0,39.895,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1291.88,893.64,0.0
256,4096,4096,3072,ck,13,0,69.9759,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1473.07,839.15,0.0
256,8192,4096,3072,ck,13,0,132.8948,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1551.29,789.03,0.0
256,16384,4096,3072,ck,13,0,248.2157,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1661.12,794.2,0.0
256,32768,4096,3072,ck,13,0,483.0947,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1706.98,790.08,0.0
