cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,16,8192,7168,14,0,20.7064,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,90.75,1433.35,0.0
256,16,8192,8192,14,0,21.2878,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,100.88,1591.62,0.0
256,16,8192,28672,14,0,71.0134,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,105.84,1660.7,0.0
256,16,10240,8192,14,0,21.5887,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,124.34,1961.04,0.0
256,16,14336,8192,14,0,22.4535,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,167.37,2638.54,0.0
256,16,57344,8192,14,0,45.8599,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,327.79,5163.15,0.0
256,32,2560,8192,14,0,20.3987,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,65.8,528.5,0.0
256,32,7168,8192,14,0,21.138,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,177.79,1416.88,0.0
256,32,8192,2048,12,0,7.9311,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,135.38,1127.92,0.0
256,32,8192,3584,14,0,12.4795,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,150.57,1222.94,0.0
256,32,8192,7168,14,0,20.6638,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,181.87,1451.77,0.0
256,32,8192,8192,14,0,21.3503,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,201.17,1602.31,0.0
256,32,8192,28672,14,0,71.1556,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,211.26,1664.29,0.0
256,32,10240,8192,14,0,21.6194,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,248.33,1976.44,0.0
256,32,14336,8192,14,0,22.5861,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,332.78,2646.27,0.0
256,32,57344,8192,15,0,46.7083,a4w4_blockscale_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3,643.67,5110.06,0.0
256,64,192,1024,19,0,13.2008,a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x8_intrawave_v3,1.91,11.79,0.0
256,64,2560,8192,14,0,20.9571,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,128.09,528.49,0.0
256,64,7168,8192,14,0,20.3909,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,368.61,1497.72,0.0
256,64,8192,2048,14,0,7.542,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,284.74,1259.97,0.0
256,64,8192,3584,14,0,12.5971,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,298.33,1257.7,0.0
256,64,8192,7168,14,0,20.12,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,373.57,1522.77,0.0
256,64,8192,8192,14,0,20.4294,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,420.47,1706.62,0.0
256,64,8192,28672,14,0,69.6281,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,431.79,1714.92,0.0
256,64,10240,8192,14,0,21.1196,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,508.41,2060.45,0.0
256,64,14336,8192,14,0,21.9162,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,685.9,2775.0,0.0
256,64,57344,8192,0,0,48.7005,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1234.68,4979.07,0.0
256,128,2560,8192,14,0,20.4281,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,262.81,571.05,0.0
256,128,7168,8192,14,0,20.1978,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,744.26,1570.44,0.0
256,128,8192,2048,14,0,7.7839,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,551.78,1363.95,0.0
256,128,8192,3584,14,0,11.665,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,644.34,1457.92,0.0
256,128,8192,7168,14,0,19.6172,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,766.29,1626.94,0.0
256,128,8192,8192,14,0,20.1687,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,851.81,1793.66,0.0
256,128,8192,28672,14,0,67.8423,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,886.31,1789.04,0.0
256,128,10240,8192,14,0,23.8897,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,898.92,1887.37,0.0
256,128,14336,8192,14,0,24.8973,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,1207.55,2526.96,0.0
256,128,57344,8192,9,0,52.789,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2278.11,4737.45,0.0
256,256,2560,8192,14,0,20.5719,a4w4_blockscale_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,521.95,624.4,0.0
256,256,7168,8192,12,0,23.699,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,1268.61,1437.98,0.0
256,256,8192,2048,0,0,8.8946,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,965.75,1444.14,0.0
256,256,8192,3584,12,0,13.2343,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,1135.87,1460.83,0.0
256,256,8192,7168,12,0,22.9609,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,1309.39,1501.33,0.0
256,256,8192,8192,0,0,23.9886,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1432.34,1617.32,0.0
256,256,8192,28672,12,0,79.9059,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,1505.01,1568.15,0.0
256,256,10240,8192,4,0,25.5341,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1682.05,1889.02,0.0
256,256,14336,8192,8,0,28.0357,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2144.75,2393.69,0.0
256,256,57344,8192,24,0,70.5175,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3410.76,3762.04,0.0
256,512,2560,8192,12,0,23.8055,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,902.1,638.69,0.0
256,512,7168,8192,8,0,27.6576,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2174.07,1402.77,0.0
256,512,8192,2048,8,0,10.7791,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1593.81,1605.1,0.0
256,512,8192,3584,8,0,15.4143,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1950.45,1556.1,0.0
256,512,8192,7168,8,0,26.3508,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2281.89,1502.18,0.0
256,512,8192,8192,8,0,28.446,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2415.79,1548.2,0.0
256,512,8192,28672,8,0,88.4322,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2719.8,1505.89,0.0
256,512,10240,8192,9,0,37.3399,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2300.47,1460.26,0.0
256,512,14336,8192,9,0,40.1157,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2997.81,1881.99,0.0
256,512,57344,8192,18,0,125.5765,a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3,3830.62,2354.73,0.0
256,1024,2560,8192,4,0,26.3517,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1629.86,756.04,0.0
256,1024,7168,8192,9,0,41.0141,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2932.14,1176.05,0.0
256,1024,8192,2048,8,0,16.3364,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2103.26,1604.66,0.0
256,1024,8192,3584,9,0,23.3284,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2577.53,1427.11,0.0
256,1024,8192,7168,9,0,38.7665,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,3102.14,1284.8,0.0
256,1024,8192,8192,9,0,42.7765,a4w4_blockscale_256x128x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,3212.95,1274.67,0.0
256,1024,8192,28672,22,0,126.0662,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3815.74,1181.11,0.0
256,1024,10240,8192,22,0,47.0693,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3649.91,1425.75,0.0
256,1024,14336,8192,24,0,55.6742,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4320.1,1657.4,0.0
256,1024,57344,8192,18,0,238.8419,a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3,4028.07,1492.69,0.0
256,2048,2560,8192,22,0,38.4519,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2233.94,763.55,0.0
256,2048,7168,8192,24,0,56.2618,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4274.98,1192.8,0.0
256,2048,8192,2048,24,0,21.4821,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3198.92,2050.09,0.0
256,2048,8192,3584,24,0,31.9644,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3762.28,1623.82,0.0
256,2048,8192,7168,24,0,54.267,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4432.13,1294.61,0.0
256,2048,8192,8192,24,0,60.453,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4546.97,1248.86,0.0
256,2048,8192,28672,24,0,172.7778,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5568.27,1043.86,0.0
256,2048,10240,8192,22,0,91.1052,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3771.44,1012.84,0.0
256,2048,14336,8192,24,0,107.3856,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4479.52,1171.75,0.0
256,4096,2560,8192,22,0,49.0685,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3501.2,983.0,0.0
256,4096,7168,8192,24,0,110.7698,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4342.67,946.63,0.0
256,4096,8192,2048,24,0,42.5533,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3229.81,1872.75,0.0
256,4096,8192,3584,24,0,62.221,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3865.55,1432.46,0.0
256,4096,8192,7168,24,0,102.5193,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4692.15,1084.18,0.0
256,4096,8192,8192,24,0,114.6354,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4795.69,1024.47,0.0
256,4096,8192,28672,24,0,336.8039,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5712.95,722.29,0.0
256,4096,10240,8192,24,0,151.2279,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4544.1,942.99,0.0
256,4096,14336,8192,24,0,203.4186,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4729.52,948.48,0.0
256,8192,2560,8192,22,0,92.642,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3708.87,928.12,0.0
256,8192,7168,8192,24,0,208.9117,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4605.16,863.31,0.0
256,8192,8192,2048,24,0,82.6092,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3327.45,1827.82,0.0
256,8192,8192,3584,24,0,120.6525,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3986.96,1355.78,0.0
256,8192,8192,7168,24,0,194.4947,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4946.52,992.0,0.0
256,8192,8192,8192,24,0,216.7585,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5072.52,928.81,0.0
256,8192,8192,28672,24,0,657.763,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5850.57,561.14,0.0
256,8192,10240,8192,24,0,276.5124,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4970.44,879.78,0.0
256,8192,14336,8192,24,0,379.047,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5076.27,863.1,0.0
256,8192,57344,8192,24,0,1507.5194,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5105.46,801.29,0.0
256,16384,1280,8192,22,0,97.1819,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3535.61,1176.09,0.0
256,16384,2560,8192,23,0,161.8489,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,4245.9,997.73,0.0
256,16384,7168,8192,24,0,387.9259,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4960.08,854.16,0.0
256,16384,8192,2048,24,0,158.7577,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3462.86,1849.37,0.0
256,16384,8192,3584,24,0,223.8924,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4297.03,1395.65,0.0
256,16384,8192,7168,24,0,380.1193,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5061.95,937.91,0.0
256,16384,8192,8192,24,0,429.3727,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5121.48,859.62,0.0
256,16384,8192,28672,24,0,1330.9626,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5782.72,466.4,0.0
256,16384,10240,8192,24,0,546.9175,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5025.95,812.91,0.0
256,16384,14336,8192,24,0,754.7949,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5098.46,789.08,0.0
256,16384,57344,8192,24,0,2964.3928,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5192.69,735.75,0.0
256,32768,1280,8192,21,0,167.9341,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4092.05,1329.97,0.0
256,32768,2560,8192,21,0,287.488,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,4780.68,1086.92,0.0
256,32768,7168,8192,24,0,785.8103,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4897.23,805.97,0.0
256,32768,8192,1024,21,0,216.4753,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2539.58,2576.93,0.0
256,32768,8192,2048,24,0,308.4436,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3564.71,1876.56,0.0
256,32768,8192,3584,24,0,447.0983,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4303.63,1364.96,0.0
256,32768,8192,7168,24,0,774.6206,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4967.97,882.59,0.0
256,32768,8192,8192,24,0,854.7832,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5145.22,824.35,0.0
256,32768,8192,28672,21,0,2661.9311,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,5782.71,422.28,0.0
256,32768,10240,8192,21,0,1095.985,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,5016.09,773.05,0.0
256,32768,14336,8192,24,0,1518.3699,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,5068.98,745.84,0.0
256,1,2304,16384,22,0,54.228,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,1.39,348.29,0.0
256,1,4608,16384,22,0,54.8285,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2.75,688.8,0.0
256,1,9216,16384,22,0,55.6692,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,5.42,1356.66,0.0
256,1,13312,16384,22,0,56.3998,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,7.73,1934.17,0.0
256,1,16384,2048,22,0,13.1755,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,5.09,1275.93,0.0
256,1,16384,4096,22,0,19.7349,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,6.8,1702.02,0.0
256,1,16384,6656,22,0,27.4026,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,7.96,1991.13,0.0
256,1,16384,8192,22,0,32.0702,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,8.37,2093.71,0.0
256,1,16384,13312,22,0,48.2762,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,9.04,2259.73,0.0
256,1,16384,26624,22,0,88.8555,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,9.82,2455.11,0.0
256,1,26624,16384,22,0,67.635,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,12.9,3225.63,0.0
256,1,53248,16384,23,0,93.552,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,18.65,4663.95,0.0
256,16,2304,16384,22,0,54.497,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,22.17,350.1,0.0
256,16,4608,16384,22,0,55.1294,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,43.82,689.78,0.0
256,16,9216,16384,22,0,56.0213,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,86.25,1355.26,0.0
256,16,13312,16384,22,0,57.3288,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,121.74,1911.94,0.0
256,16,16384,2048,22,0,13.5196,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,79.42,1280.95,0.0
256,16,16384,4096,22,0,20.1525,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,106.56,1692.67,0.0
256,16,16384,6656,22,0,27.8764,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,125.18,1976.71,0.0
256,16,16384,8192,22,0,32.3757,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,132.66,2091.03,0.0
256,16,16384,13312,22,0,48.4342,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,144.1,2264.57,0.0
256,16,16384,26624,22,0,88.5627,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,157.61,2471.03,0.0
256,16,26624,16384,22,0,67.8006,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,205.88,3231.34,0.0
256,16,53248,16384,23,0,90.25,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,309.33,4853.66,0.0
256,32,2304,16384,22,0,57.4695,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,42.04,335.55,0.0
256,32,4608,16384,22,0,58.335,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,82.83,656.65,0.0
256,32,9216,16384,22,0,60.2896,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,160.29,1266.38,0.0
256,32,13312,16384,22,0,61.121,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,228.38,1802.42,0.0
256,32,16384,2048,22,0,14.0172,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,153.2,1274.05,0.0
256,32,16384,4096,22,0,21.0909,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,203.64,1643.77,0.0
256,32,16384,6656,22,0,28.5672,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,244.31,1949.12,0.0
256,32,16384,8192,22,0,34.3324,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,250.2,1989.04,0.0
256,32,16384,13312,22,0,51.6938,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,270.03,2133.98,0.0
256,32,16384,26624,22,0,95.9257,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,291.03,2289.05,0.0
256,32,26624,16384,22,0,66.3483,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,420.77,3316.89,0.0
256,32,53248,16384,22,0,90.8983,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,614.25,4839.23,0.0
256,64,2304,16384,22,0,71.074,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,67.98,277.09,0.0
256,64,4608,16384,22,0,71.0803,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,135.95,546.75,0.0
256,64,9216,16384,22,0,72.79,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,265.52,1060.6,0.0
256,64,13312,16384,22,0,73.7269,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,378.66,1509.36,0.0
256,64,16384,2048,22,0,15.9967,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,268.49,1183.99,0.0
256,64,16384,4096,22,0,24.9174,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,344.74,1436.05,0.0
256,64,16384,6656,22,0,29.7224,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,469.63,1912.23,0.0
256,64,16384,8192,22,0,42.3136,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,406.01,1641.75,0.0
